iter	RMSE
2927	0.2779010922
2928	0.2778990918
2929	0.2778968186
2930	0.277895713
2931	0.2778946623
2932	0.2778944478
2933	0.2778936139
2934	0.2778926964
2935	0.2778920747
2936	0.277891094
2937	0.2778904736
2938	0.277889825
2939	0.2778895405
2940	0.2778889164
2941	0.277888678
2942	0.2778873277
2943	0.2778863775
2944	0.2778856958
2945	0.27788499
2946	0.2778832017
2947	0.2778812762
2948	0.2778807858
2949	0.2778799732
2950	0.2778793763
2951	0.2778757359
2952	0.2778751627
2953	0.2778747784
2954	0.2778741095
2955	0.2778705116
2956	0.2778696996
2957	0.2778687969
2958	0.2778682031
2959	0.2778678566
2960	0.2778671028
2961	0.2778654477
2962	0.2778641609
2963	0.2778635461
2964	0.2778628104
2965	0.2778611781
2966	0.2778601296
2967	0.27785992
2968	0.2778595393
2969	0.277858647
2970	0.2778582364
2971	0.2778564777
2972	0.2778557785
2973	0.2778551322
2974	0.2778545433
2975	0.2778539261
2976	0.277853102
2977	0.2778524276
2978	0.2778518728
2979	0.2778513272
2980	0.2778505283
2981	0.277849322
2982	0.2778482933
2983	0.2778472238
2984	0.2778446856
2985	0.2778441849
2986	0.2778431693
2987	0.2778415994
2988	0.2778411228
2989	0.2778395743
2990	0.277839186
2991	0.2778381553
2992	0.2778376255
2993	0.27783669
2994	0.2778359161
2995	0.277835366
2996	0.2778348271
2997	0.2778336281
2998	0.2778316603
2999	0.2778303683
3000	0.2778294997
3001	0.2778276511
3002	0.2778265162
3003	0.2778256839
3004	0.2778250505
3005	0.2778245078
3006	0.2778240236
3007	0.277823548
3008	0.2778227596
3009	0.2778219648
3010	0.2778213773
3011	0.277820962
3012	0.2778201852
3013	0.277819532
3014	0.2778187592
3015	0.2778182786
3016	0.2778178719
3017	0.2778172759
3018	0.277816308
3019	0.2778153368
3020	0.2778148782
3021	0.277814283
3022	0.2778135514
3023	0.2778129256
3024	0.2778109033
3025	0.2778104531
3026	0.2778098347
3027	0.2778088965
3028	0.2778085352
3029	0.2778080953
3030	0.2778076904
3031	0.2778058263
3032	0.2778055664
3033	0.2778050337
3034	0.277804455
3035	0.2778038906
3036	0.2778035034
3037	0.2778022355
3038	0.2778003136
3039	0.2777986196
3040	0.2777983986
3041	0.277797486
3042	0.2777972159
3043	0.2777961746
3044	0.2777955283
3045	0.277794557
3046	0.2777939513
3047	0.2777933149
3048	0.2777913975
3049	0.2777909404
3050	0.2777898284
3051	0.2777889042
3052	0.2777873451
3053	0.2777868886
3054	0.2777864285
3055	0.2777857797
3056	0.2777851748
3057	0.2777846509
3058	0.2777841679
3059	0.2777829305
3060	0.2777826021
3061	0.277782236
3062	0.2777787803
3063	0.2777768881
3064	0.2777761865
3065	0.2777760555
3066	0.2777756084
3067	0.2777752385
3068	0.277774036
3069	0.2777732221
3070	0.2777724884
3071	0.2777716642
3072	0.2777705511
3073	0.2777696562
3074	0.2777689665
3075	0.2777685631
3076	0.2777681125
3077	0.2777671515
3078	0.2777667343
3079	0.2777662518
3080	0.277765303
3081	0.2777649581
3082	0.2777646864
3083	0.2777642388
3084	0.2777638177
3085	0.2777625885
3086	0.2777600429
3087	0.2777585624
3088	0.277758073
3089	0.2777578046
3090	0.2777543617
3091	0.27775403
3092	0.2777537023
3093	0.2777536075
3094	0.2777533116
3095	0.2777524724
3096	0.2777512529
3097	0.2777507128
3098	0.2777505257
3099	0.2777502351
3100	0.2777492755
3101	0.2777484405
3102	0.2777478668
3103	0.27774753
3104	0.2777465901
3105	0.2777459647
3106	0.2777427062
3107	0.2777418963
3108	0.2777410833
3109	0.2777407334
3110	0.2777403847
3111	0.2777398615
3112	0.2777386665
3113	0.2777371494
3114	0.2777368973
3115	0.2777360334
3116	0.2777354161
3117	0.2777350768
3118	0.2777346553
3119	0.2777335867
3120	0.2777332914
3121	0.2777325003
3122	0.2777317158
3123	0.2777309771
3124	0.2777302478
3125	0.2777297852
3126	0.2777290084
3127	0.2777284969
3128	0.2777277069
3129	0.2777267143
3130	0.2777265425
3131	0.277726222
3132	0.2777253995
3133	0.2777237702
3134	0.2777231738
3135	0.2777225019
3136	0.2777215472
3137	0.2777210338
3138	0.2777205984
3139	0.2777202565
3140	0.2777194122
3141	0.2777190335
3142	0.2777187491
3143	0.2777183053
3144	0.277717874
3145	0.2777175328
3146	0.2777162877
3147	0.2777138024
3148	0.2777134609
3149	0.2777126495
3150	0.2777117431
3151	0.2777110104
3152	0.2777108067
3153	0.2777102983
3154	0.2777095651
3155	0.2777088785
3156	0.2777083262
3157	0.2777075825
3158	0.277706813
3159	0.2777067093
3160	0.2777060073
3161	0.2777051851
3162	0.2777045875
3163	0.2777038586
3164	0.2777037649
3165	0.2777021885
3166	0.2777013843
3167	0.2777003863
3168	0.2776999143
3169	0.2776991938
3170	0.2776990396
3171	0.2776987126
3172	0.27769626
3173	0.277696028
3174	0.2776952345
3175	0.2776947339
3176	0.2776941753
3177	0.2776908095
3178	0.2776903118
3179	0.2776897484
3180	0.2776895656
3181	0.2776886581
3182	0.2776879424
3183	0.2776873403
3184	0.2776866855
3185	0.2776861002
3186	0.2776827646
3187	0.277682176
3188	0.2776815259
3189	0.2776807633
3190	0.2776802639
3191	0.277679957
3192	0.2776790169
3193	0.2776778393
3194	0.2776771506
3195	0.2776757289
3196	0.2776750409
3197	0.2776740807
3198	0.2776735286
3199	0.2776731332
3200	0.2776723515
3201	0.2776714879
3202	0.2776696727
3203	0.2776691887
3204	0.2776688559
3205	0.2776679891
3206	0.2776677515
3207	0.2776672636
3208	0.2776666602
3209	0.2776651246
3210	0.277664029
3211	0.2776607581
3212	0.2776598249
3213	0.2776589863
3214	0.2776586603
3215	0.2776576246
3216	0.2776574264
3217	0.2776573085
3218	0.2776566575
3219	0.2776547826
3220	0.2776544743
3221	0.2776535312
3222	0.2776527309
3223	0.277651361
3224	0.2776509359
3225	0.2776493363
3226	0.2776488596
3227	0.2776477326
3228	0.2776473307
3229	0.2776466336
3230	0.2776447977
3231	0.277644032
3232	0.2776433063
3233	0.2776419263
3234	0.2776410143
3235	0.2776405475
3236	0.2776401741
3237	0.2776397337
3238	0.2776390851
3239	0.2776383222
3240	0.2776377723
3241	0.2776368884
3242	0.2776365664
3243	0.2776345041
3244	0.2776340921
3245	0.2776335238
3246	0.2776327392
3247	0.2776306689
3248	0.2776299566
3249	0.2776287143
3250	0.2776274916
3251	0.2776271676
3252	0.2776258175
3253	0.2776255116
3254	0.277622283
3255	0.2776190708
3256	0.2776177405
3257	0.2776169182
3258	0.2776161728
3259	0.2776158536
3260	0.2776151782
3261	0.2776147843
3262	0.2776132117
3263	0.2776128469
3264	0.2776126097
3265	0.2776118713
3266	0.277610474
3267	0.2776096884
3268	0.2776092717
3269	0.2776072289
3270	0.2776069101
3271	0.2776051327
3272	0.277604263
3273	0.277603711
3274	0.2776028863
3275	0.2776024793
3276	0.2776016103
3277	0.2776004069
3278	0.2775996549
3279	0.2775988786
3280	0.2775980013
3281	0.2775973668
3282	0.2775969576
3283	0.2775964687
3284	0.2775947505
3285	0.2775938369
3286	0.2775933811
3287	0.2775927534
3288	0.2775920275
3289	0.2775918228
3290	0.2775909706
3291	0.2775906919
3292	0.2775899999
3293	0.2775893762
3294	0.2775882943
3295	0.2775881397
3296	0.2775871474
3297	0.2775866515
3298	0.2775859782
3299	0.2775852944
3300	0.2775836917
3301	0.2775831471
3302	0.2775824775
3303	0.2775808731
3304	0.277579872
3305	0.2775794284
3306	0.2775789462
3307	0.2775786997
3308	0.2775782602
3309	0.2775771128
3310	0.2775748119
3311	0.2775744543
3312	0.2775741413
3313	0.2775736754
3314	0.2775731267
3315	0.2775730359
3316	0.2775723761
3317	0.2775719401
3318	0.277571017
3319	0.2775709503
3320	0.2775701521
3321	0.2775694804
3322	0.2775685856
3323	0.2775679901
3324	0.2775672849
3325	0.2775668779
3326	0.2775664728
3327	0.277565626
3328	0.2775651448
3329	0.2775641895
3330	0.2775633346
3331	0.2775630345
3332	0.277562314
3333	0.2775617608
3334	0.2775609269
3335	0.2775605754
3336	0.2775597881
3337	0.2775590677
3338	0.2775584797
3339	0.2775582869
3340	0.277557408
3341	0.27755675
3342	0.2775560656
3343	0.2775542341
3344	0.2775540473
3345	0.2775534258
3346	0.2775530778
3347	0.277552342
3348	0.2775521242
3349	0.2775518962
3350	0.2775510385
3351	0.2775501731
3352	0.2775470383
3353	0.2775459911
3354	0.2775447086
3355	0.2775438824
3356	0.2775433462
3357	0.2775430396
3358	0.2775423547
3359	0.277541745
3360	0.2775404397
3361	0.2775400535
3362	0.2775386898
3363	0.2775378278
3364	0.2775371296
3365	0.2775365396
3366	0.2775361504
3367	0.2775356501
3368	0.2775352586
3369	0.2775342161
3370	0.2775338785
3371	0.2775335644
3372	0.2775327527
3373	0.277532238
3374	0.2775301509
3375	0.2775297338
3376	0.2775290437
3377	0.2775283886
3378	0.277527625
3379	0.2775270103
3380	0.277526444
3381	0.2775260647
3382	0.277523889
3383	0.2775234586
3384	0.2775232498
3385	0.2775219468
3386	0.2775211029
3387	0.2775208346
3388	0.277520714
3389	0.2775205666
3390	0.277520223
3391	0.2775194228
3392	0.2775190553
3393	0.2775180334
3394	0.2775177588
3395	0.2775167146
3396	0.2775160035
3397	0.2775151967
3398	0.2775135568
3399	0.2775125653
3400	0.2775119678
3401	0.2775111787
3402	0.2775106211
3403	0.277510413
3404	0.2775099729
3405	0.2775096739
3406	0.2775089265
3407	0.277507797
3408	0.2775072298
3409	0.2775067769
3410	0.277505529
3411	0.277502637
3412	0.2775004263
3413	0.2774991641
3414	0.2774981651
3415	0.2774974159
3416	0.2774958193
3417	0.277495077
3418	0.2774948158
3419	0.277493558
3420	0.2774930859
3421	0.2774926251
3422	0.277491311
3423	0.2774906856
3424	0.2774905106
3425	0.2774903223
3426	0.2774898157
3427	0.2774893487
3428	0.2774885123
3429	0.2774876825
3430	0.2774874112
3431	0.2774867212
3432	0.2774859161
3433	0.2774857655
3434	0.2774850336
3435	0.2774847716
3436	0.277484376
3437	0.2774839021
3438	0.2774833232
3439	0.2774826005
3440	0.2774818844
3441	0.2774812661
3442	0.2774808475
3443	0.2774796553
3444	0.2774766274
3445	0.2774761475
3446	0.2774756318
3447	0.2774750844
3448	0.2774743408
3449	0.27747374
3450	0.2774735636
3451	0.2774732666
3452	0.2774726712
3453	0.2774723752
3454	0.2774711521
3455	0.2774681054
3456	0.2774674252
3457	0.2774664793
3458	0.2774659989
3459	0.2774645879
3460	0.2774634213
3461	0.2774627797
3462	0.2774614922
3463	0.2774612671
3464	0.2774599978
3465	0.2774597749
3466	0.2774591421
3467	0.27745838
3468	0.2774578451
3469	0.2774574709
3470	0.2774550659
3471	0.2774543941
3472	0.2774536987
3473	0.2774530342
3474	0.2774511418
3475	0.2774507021
3476	0.2774504822
3477	0.2774495265
3478	0.2774482997
3479	0.2774481517
3480	0.2774477443
3481	0.2774474815
3482	0.2774465195
3483	0.2774458903
3484	0.2774454734
3485	0.2774442406
3486	0.2774438867
3487	0.2774437457
3488	0.2774425151
3489	0.2774419424
3490	0.2774411405
3491	0.2774404978
3492	0.277439979
3493	0.2774397144
3494	0.2774375766
3495	0.2774372662
3496	0.2774369816
3497	0.2774364024
3498	0.2774355465
3499	0.277435186
3500	0.277434754
3501	0.2774326399
3502	0.2774324609
3503	0.2774320522
3504	0.277431434
3505	0.277429626
3506	0.2774289435
3507	0.277428714
3508	0.2774281768
3509	0.2774274602
3510	0.277427038
3511	0.2774265057
3512	0.277426166
3513	0.2774258936
3514	0.2774257974
3515	0.2774246073
3516	0.2774239636
3517	0.2774236427
3518	0.2774229688
3519	0.2774222581
3520	0.2774219982
3521	0.2774212542
3522	0.2774210428
3523	0.2774198632
3524	0.2774194972
3525	0.277419011
3526	0.2774182304
3527	0.2774169815
3528	0.2774164631
3529	0.2774162322
3530	0.2774156135
3531	0.277412699
3532	0.2774125248
3533	0.2774113543
3534	0.2774110511
3535	0.2774101062
3536	0.2774084567
3537	0.2774068851
3538	0.2774065945
3539	0.2774058624
3540	0.2774042724
3541	0.2774039213
3542	0.2774028351
3543	0.2774021792
3544	0.2774017387
3545	0.2774010365
3546	0.277400309
3547	0.2773998549
3548	0.2773969998
3549	0.2773960781
3550	0.2773957403
3551	0.2773946854
3552	0.2773944341
3553	0.2773940874
3554	0.2773938177
3555	0.2773935161
3556	0.2773928598
3557	0.2773916584
3558	0.2773909739
3559	0.2773904891
3560	0.2773901403
3561	0.277389507
3562	0.2773893966
3563	0.2773884242
3564	0.2773878542
3565	0.2773875775
3566	0.2773868992
3567	0.2773865525
3568	0.2773859818
3569	0.2773850153
3570	0.2773836213
3571	0.2773831382
3572	0.2773826583
3573	0.2773815149
3574	0.2773812237
3575	0.2773808008
3576	0.2773798489
3577	0.2773791974
3578	0.2773787209
3579	0.2773784442
3580	0.2773776915
3581	0.2773771016
3582	0.2773752862
3583	0.2773750048
3584	0.2773743835
3585	0.2773739466
3586	0.2773734932
3587	0.2773728526
3588	0.2773707955
3589	0.2773696702
3590	0.2773687846
3591	0.2773684155
3592	0.2773679433
3593	0.2773664662
3594	0.2773657956
3595	0.2773655621
3596	0.2773651125
3597	0.2773636015
3598	0.2773629603
3599	0.2773626592
3600	0.2773624585
3601	0.2773621587
3602	0.2773606627
3603	0.2773600951
3604	0.277359511
3605	0.2773592551
3606	0.2773590809
3607	0.2773583855
3608	0.277357973
3609	0.2773563685
3610	0.2773560551
3611	0.2773541069
3612	0.2773539738
3613	0.2773537388
3614	0.2773534978
3615	0.2773531895
3616	0.2773529141
3617	0.2773526824
3618	0.2773524017
3619	0.277351682
3620	0.2773513117
3621	0.2773503862
3622	0.2773493731
3623	0.2773490516
3624	0.2773486259
3625	0.2773481045
3626	0.2773477554
3627	0.2773471464
3628	0.2773467591
3629	0.2773457975
3630	0.2773453427
3631	0.2773450869
3632	0.2773438036
3633	0.2773433977
3634	0.2773431153
3635	0.277340494
3636	0.2773399817
3637	0.2773390866
3638	0.2773388249
3639	0.2773384889
3640	0.2773378502
3641	0.2773373537
3642	0.2773370544
3643	0.2773368716
3644	0.2773361995
3645	0.2773355173
3646	0.2773353196
3647	0.2773348601
3648	0.2773341314
3649	0.2773336851
3650	0.277333306
3651	0.277332629
3652	0.2773323355
3653	0.2773313112
3654	0.2773311779
3655	0.2773299376
3656	0.2773292847
3657	0.2773288858
3658	0.2773276406
3659	0.2773272381
3660	0.2773261588
3661	0.2773258451
3662	0.2773252208
3663	0.2773246698
3664	0.2773238983
3665	0.2773233462
3666	0.2773230079
3667	0.2773224196
3668	0.2773213254
3669	0.2773211808
3670	0.2773209174
3671	0.2773204664
3672	0.2773198535
3673	0.2773187504
3674	0.2773176316
3675	0.2773172937
3676	0.2773171248
3677	0.2773156327
3678	0.27731374
3679	0.2773131287
3680	0.277312545
3681	0.2773122683
3682	0.2773116428
3683	0.2773114242
3684	0.2773112234
3685	0.2773109488
3686	0.2773103437
3687	0.2773095059
3688	0.2773088415
3689	0.2773068611
3690	0.2773055056
3691	0.2773052029
3692	0.2773046303
3693	0.2773043105
3694	0.2773038895
3695	0.2773031628
3696	0.2773028862
3697	0.2773026364
3698	0.2773019725
3699	0.2773016802
3700	0.2773011974
3701	0.277300926
3702	0.277300714
3703	0.2773002463
3704	0.2772991838
3705	0.2772988214
3706	0.2772984148
3707	0.2772979676
3708	0.277297664
3709	0.2772974096
3710	0.2772970859
3711	0.2772959957
3712	0.2772956085
3713	0.2772952846
3714	0.2772943974
3715	0.2772939443
3716	0.2772936445
3717	0.2772907831
3718	0.2772906051
3719	0.2772880536
3720	0.2772873227
3721	0.2772866689
3722	0.2772862926
3723	0.2772858552
3724	0.2772838642
3725	0.2772837459
3726	0.2772824369
3727	0.2772816005
3728	0.2772807832
3729	0.2772806762
3730	0.2772805735
3731	0.2772802929
3732	0.2772800519
3733	0.2772797187
3734	0.2772790694
3735	0.2772780054
3736	0.2772778244
3737	0.2772774145
3738	0.2772771462
3739	0.277276888
3740	0.277275841
3741	0.277275286
3742	0.2772749287
3743	0.2772745304
3744	0.277274043
3745	0.2772729927
3746	0.2772723571
3747	0.2772711986
3748	0.2772706299
3749	0.2772700478
3750	0.2772697644
3751	0.2772687189
3752	0.2772669039
3753	0.2772662566
3754	0.2772655881
3755	0.2772650614
3756	0.2772648022
3757	0.2772636075
3758	0.277263224
3759	0.2772627935
3760	0.277262363
3761	0.2772619801
3762	0.2772605023
3763	0.2772599551
3764	0.2772592567
3765	0.2772587823
3766	0.2772577644
3767	0.2772573975
3768	0.2772570289
3769	0.277256519
3770	0.2772563362
3771	0.2772561859
3772	0.2772556534
3773	0.2772553931
3774	0.2772547969
3775	0.2772542271
3776	0.2772532814
3777	0.2772529094
3778	0.2772524899
3779	0.2772515451
3780	0.2772509253
3781	0.2772496585
3782	0.2772488615
3783	0.2772484276
3784	0.2772480181
3785	0.2772467817
3786	0.2772460138
3787	0.277243883
3788	0.2772428748
3789	0.2772411665
3790	0.27723933
3791	0.277239062
3792	0.2772373628
3793	0.2772370261
3794	0.2772358993
3795	0.277235509
3796	0.2772353879
3797	0.2772349051
3798	0.2772345849
3799	0.2772333815
3800	0.2772330747
3801	0.2772319629
3802	0.2772314674
3803	0.2772310027
3804	0.2772298555
3805	0.2772280196
3806	0.2772277163
3807	0.2772273708
3808	0.2772268566
3809	0.277226555
3810	0.2772259534
3811	0.2772254776
3812	0.2772253522
3813	0.2772248805
3814	0.2772243269
3815	0.2772237979
3816	0.2772232038
3817	0.2772219741
3818	0.2772202997
3819	0.2772192177
3820	0.2772186037
3821	0.2772182818
3822	0.2772176575
3823	0.2772171928
3824	0.2772165937
3825	0.2772159611
3826	0.2772149427
3827	0.2772146317
3828	0.2772144294
3829	0.2772117123
3830	0.2772113076
3831	0.2772110898
3832	0.2772109483
3833	0.2772107697
3834	0.2772104388
3835	0.2772101786
3836	0.2772094589
3837	0.2772091971
3838	0.2772085351
3839	0.2772077572
3840	0.2772073984
3841	0.2772071362
3842	0.277206623
3843	0.2772059307
3844	0.2772055794
3845	0.2772054457
3846	0.2772045588
3847	0.2772041176
3848	0.2772038651
3849	0.2772035814
3850	0.277203137
3851	0.2772025408
3852	0.2772019715
3853	0.277201368
3854	0.2772010789
3855	0.2772007729
3856	0.277200267
3857	0.2771998325
3858	0.2771997526
3859	0.2771983766
3860	0.2771956931
3861	0.2771950411
3862	0.277193975
3863	0.2771934204
3864	0.2771927133
3865	0.2771914633
3866	0.2771911779
3867	0.2771908684
3868	0.277190769
3869	0.2771901748
3870	0.277189952
3871	0.2771894989
3872	0.2771888316
3873	0.2771880144
3874	0.2771873533
3875	0.2771847075
3876	0.2771845058
3877	0.277184065
3878	0.2771836669
3879	0.2771828653
3880	0.2771821631
3881	0.2771808055
3882	0.2771800119
3883	0.277179663
3884	0.2771784555
3885	0.2771781922
3886	0.2771778161
3887	0.2771772428
3888	0.2771767493
3889	0.2771765801
3890	0.2771760732
3891	0.2771755943
3892	0.2771750116
3893	0.2771748691
3894	0.277174476
3895	0.2771738983
3896	0.2771735022
3897	0.2771731105
3898	0.2771725071
3899	0.2771723058
3900	0.2771719343
3901	0.277171688
3902	0.2771714176
3903	0.2771706702
3904	0.2771701649
3905	0.2771698953
3906	0.277169157
3907	0.2771687423
3908	0.2771682429
3909	0.2771679876
3910	0.2771674588
3911	0.2771667982
3912	0.2771662806
3913	0.2771657726
3914	0.2771648427
3915	0.2771642135
3916	0.2771632969
3917	0.277163119
3918	0.2771624713
3919	0.277161848
3920	0.2771607279
3921	0.2771583861
3922	0.277158016
3923	0.2771576141
3924	0.2771562276
3925	0.2771557192
3926	0.2771552661
3927	0.2771550986
3928	0.2771541084
3929	0.2771535682
3930	0.2771532984
3931	0.2771527477
3932	0.2771513567
3933	0.2771503638
3934	0.2771493854
3935	0.2771491357
3936	0.2771482603
3937	0.2771464175
3938	0.2771450552
3939	0.2771436429
3940	0.2771433372
3941	0.2771423906
3942	0.277142125
3943	0.2771417275
3944	0.2771414761
3945	0.2771405404
3946	0.2771389444
3947	0.2771383588
3948	0.2771379393
3949	0.2771369738
3950	0.2771366189
3951	0.2771363248
3952	0.2771361531
3953	0.2771358381
3954	0.2771354791
3955	0.2771351317
3956	0.2771345965
3957	0.2771340916
3958	0.2771335869
3959	0.2771329191
3960	0.2771314618
3961	0.2771312229
3962	0.2771296991
3963	0.2771292263
3964	0.2771288387
3965	0.2771273998
3966	0.2771272671
3967	0.2771261849
3968	0.2771259312
3969	0.2771253584
3970	0.277125156
3971	0.277123694
3972	0.2771231951
3973	0.277122248
3974	0.2771217138
3975	0.2771210439
3976	0.2771207795
3977	0.2771204626
3978	0.2771198939
3979	0.2771197083
3980	0.2771193256
3981	0.2771188647
3982	0.2771184529
3983	0.2771181071
3984	0.2771176157
3985	0.2771174588
3986	0.2771173224
3987	0.2771148584
3988	0.2771145493
3989	0.277114083
3990	0.2771134771
3991	0.2771130434
3992	0.2771114834
3993	0.2771110826
3994	0.2771107934
3995	0.2771104939
3996	0.2771101131
3997	0.2771096467
3998	0.2771089623
3999	0.2771080028
4000	0.277107619
4001	0.2771075256
4002	0.2771066213
4003	0.2771060616
4004	0.2771056521
4005	0.2771050582
4006	0.2771045323
4007	0.2771042406
4008	0.277103774
4009	0.2771024622
4010	0.2771020925
4011	0.2771014891
4012	0.2771010387
4013	0.2770996128
4014	0.277099107
4015	0.2770989038
4016	0.2770984179
4017	0.2770977215
4018	0.2770972001
4019	0.2770969012
4020	0.2770966636
4021	0.2770963723
4022	0.2770960753
4023	0.277095623
4024	0.2770952195
4025	0.2770948331
4026	0.2770944653
4027	0.2770940142
4028	0.2770935672
4029	0.2770932955
4030	0.277092914
4031	0.2770923708
4032	0.2770919756
4033	0.2770912078
4034	0.2770911464
4035	0.2770902173
4036	0.2770898911
4037	0.2770893679
4038	0.2770892332
4039	0.277088783
4040	0.2770883758
4041	0.2770880484
4042	0.2770873707
4043	0.2770872085
4044	0.2770869326
4045	0.2770852604
4046	0.2770849544
4047	0.2770843917
4048	0.2770838821
4049	0.2770829868
4050	0.2770821083
4051	0.277080944
4052	0.2770784331
4053	0.2770776695
4054	0.277077093
4055	0.2770769092
4056	0.2770756038
4057	0.277075069
4058	0.2770746932
4059	0.2770737409
4060	0.2770735516
4061	0.2770732468
4062	0.277071696
4063	0.2770712574
4064	0.2770707913
4065	0.2770705464
4066	0.2770698761
4067	0.2770696111
4068	0.2770693682
4069	0.2770690374
4070	0.2770683338
4071	0.2770681121
4072	0.2770676364
4073	0.277066972
4074	0.2770667538
4075	0.2770663484
4076	0.277065878
4077	0.2770646475
4078	0.277062262
4079	0.2770616594
4080	0.2770612732
4081	0.2770606139
4082	0.2770595991
4083	0.277058683
4084	0.2770583464
4085	0.2770577993
4086	0.2770576648
4087	0.2770561074
4088	0.2770557898
4089	0.2770551938
4090	0.2770549468
4091	0.277053848
4092	0.2770534885
4093	0.2770531569
4094	0.2770528896
4095	0.2770526964
4096	0.2770512045
4097	0.2770499374
4098	0.2770494856
4099	0.2770492177
4100	0.2770486391
4101	0.2770479587
4102	0.2770474302
4103	0.277046763
4104	0.2770457978
4105	0.2770455518
4106	0.2770453512
4107	0.2770447662
4108	0.277044643
4109	0.2770441184
4110	0.2770437255
4111	0.2770431613
4112	0.2770429498
4113	0.2770425965
4114	0.2770422384
4115	0.2770414619
4116	0.2770411996
4117	0.2770409675
4118	0.2770397254
4119	0.2770384741
4120	0.2770372815
4121	0.2770372345
4122	0.2770365233
4123	0.2770362036
4124	0.2770337503
4125	0.2770334765
4126	0.2770326981
4127	0.2770324111
4128	0.2770321144
4129	0.2770318592
4130	0.277031282
4131	0.2770308697
4132	0.2770306825
4133	0.2770300272
4134	0.2770292571
4135	0.2770290123
4136	0.277028593
4137	0.2770270659
4138	0.2770254434
4139	0.2770251516
4140	0.2770248366
4141	0.277024414
4142	0.2770242302
4143	0.2770239546
4144	0.2770238864
4145	0.2770233733
4146	0.277022654
4147	0.2770218698
4148	0.277020833
4149	0.2770206248
4150	0.2770204232
4151	0.277019048
4152	0.2770185306
4153	0.2770180245
4154	0.2770175638
4155	0.2770163299
4156	0.2770160434
4157	0.2770156768
4158	0.2770154773
4159	0.2770148181
4160	0.2770143754
4161	0.2770141495
4162	0.2770132935
4163	0.2770129
4164	0.2770125379
4165	0.2770120418
4166	0.2770118506
4167	0.2770110606
4168	0.2770107016
4169	0.277009887
4170	0.2770096188
4171	0.2770094387
4172	0.2770091878
4173	0.2770089828
4174	0.2770085697
4175	0.2770080575
4176	0.2770078034
4177	0.2770076709
4178	0.2770066549
4179	0.2770062734
4180	0.2770058397
4181	0.2770057357
4182	0.2770055127
4183	0.2770045036
4184	0.2770040045
4185	0.2770034535
4186	0.2770032787
4187	0.2770030578
4188	0.2770025449
4189	0.2770002547
4190	0.2769999764
4191	0.2769997264
4192	0.2769995595
4193	0.2769990145
4194	0.2769978663
4195	0.2769970716
4196	0.2769965375
4197	0.2769956839
4198	0.2769953452
4199	0.2769948738
4200	0.27699261
4201	0.2769921254
4202	0.2769917057
4203	0.2769911071
4204	0.27699089
4205	0.2769905877
4206	0.2769903496
4207	0.2769901437
4208	0.2769898883
4209	0.2769891836
4210	0.2769887902
4211	0.2769884363
4212	0.276987975
4213	0.2769875879
4214	0.2769873001
4215	0.2769868476
4216	0.2769846088
4217	0.2769843152
4218	0.2769841157
4219	0.2769838287
4220	0.2769829612
4221	0.276981985
4222	0.2769817111
4223	0.2769810126
4224	0.2769807436
4225	0.2769805732
4226	0.2769801664
4227	0.27697894
4228	0.2769783622
4229	0.2769778725
4230	0.2769772471
4231	0.2769769404
4232	0.2769763153
4233	0.2769751132
4234	0.2769748779
4235	0.276974457
4236	0.2769741331
4237	0.2769737161
4238	0.2769726692
4239	0.2769723377
4240	0.2769714462
4241	0.2769711051
4242	0.2769708295
4243	0.2769704304
4244	0.276969546
4245	0.2769692628
4246	0.2769680747
4247	0.2769676488
4248	0.2769662045
4249	0.2769659224
4250	0.2769656685
4251	0.2769655161
4252	0.2769651288
4253	0.2769646508
4254	0.2769642095
4255	0.2769638826
4256	0.2769635467
4257	0.2769633062
4258	0.2769630666
4259	0.27696257
4260	0.2769617791
4261	0.2769615522
4262	0.2769610826
4263	0.2769599049
4264	0.2769582031
4265	0.276957691
4266	0.2769575621
4267	0.2769568997
4268	0.2769566662
4269	0.2769565271
4270	0.2769559517
4271	0.2769554681
4272	0.2769549773
4273	0.2769545325
4274	0.2769542435
4275	0.276953915
4276	0.2769538178
4277	0.2769534576
4278	0.276953119
4279	0.2769515167
4280	0.2769505341
4281	0.2769500558
4282	0.2769496757
4283	0.2769491079
4284	0.2769488898
4285	0.2769477085
4286	0.2769473794
4287	0.2769472766
4288	0.2769468473
4289	0.2769465548
4290	0.2769463384
4291	0.2769458799
4292	0.2769452336
4293	0.2769450051
4294	0.2769445332
4295	0.2769433599
4296	0.2769430394
4297	0.2769428009
4298	0.2769426614
4299	0.2769425033
4300	0.2769422232
4301	0.2769420123
4302	0.2769411821
4303	0.2769407212
4304	0.2769405993
4305	0.2769403497
4306	0.276939969
4307	0.276939329
4308	0.2769390525
4309	0.2769380882
4310	0.2769371299
4311	0.276937015
4312	0.2769367604
4313	0.2769346124
4314	0.2769341439
4315	0.2769339213
4316	0.2769329509
4317	0.276931545
4318	0.2769311921
4319	0.2769310074
4320	0.2769300209
4321	0.276929765
4322	0.2769286172
4323	0.2769277904
4324	0.2769270459
4325	0.2769268625
4326	0.2769264637
4327	0.2769263018
4328	0.2769260951
4329	0.2769258781
4330	0.276925648
4331	0.2769249283
4332	0.2769244474
4333	0.2769236462
4334	0.2769231303
4335	0.2769227152
4336	0.2769220892
4337	0.2769217309
4338	0.2769212943
4339	0.2769197471
4340	0.2769192781
4341	0.2769181506
